id;name;login;password;role;post
a1c238b9-53ca-4a76-8c3b-7be41a55be8b;Nathaniel Wilson;christophergutierrez;c)G3IGEa8);2;Deputy Chief Judge for the MTO
24fc7fbd-8206-4019-9609-bd4597281679;Nathaniel Pierce;sheliamendoza;%3$2LtUSaq;2;Deputy Chief Judge for the MTO
fd8de068-1ef0-4d88-a82c-a0bd7061eb75;Kiara Lee DVM;ruizrobert;90HO8z)k(F;1;Senior judge at the start
e84e462b-f2e6-4dde-a027-539d29d54807;Julie Morales;chelseaspencer;jR40RIukN!;1;Senior judge at the start
e3fa0976-7ac2-4863-8ed8-bd080b0e58ac;Calvin Richmond;swilson;7$#6FN$au$;1;Chairman of the Technical Committee
f0f34dca-7167-47ee-9b2e-2d3346b4556f;Rebecca Espinoza;daniel01;B$2m4!Vxsg;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
74520217-9450-4e59-826b-d55c635f634b;Kelli Dean;murrayyvonne;u^5KjpsPM9;2;Chairman of the Technical Committee
32528266-4363-48d3-9cec-6693c60698a2;Jacob Mercer;jameswolfe;+T#^xmpCY7;2;Chairman of the Technical Committee
fc552654-696c-482c-a066-1f4833189e98;Barbara Hunter;olsenfred;TC^6oQn!F$;2;Chairman of the Technical Committee
ac6e83e0-f48d-4eee-abf7-13cade8a53c7;Melanie Mendoza;perryjenna;(ZGx*)V(r4;2;Deputy Chief Judge for the MTO
99cfcab9-a52e-481c-9b80-aa8738bf326d;Veronica Roberts;drew86;mHWiA&z^!3;1;Chairman of the Technical Committee
0e1a87ba-d0d9-4408-9258-8f22faf1771a;Joseph Lucas;ronald68;i6v&k7VmeU;1;The senior judge at the finish line
821cd025-fcf9-4b36-ac60-89998be5461c;Patricia Mitchell;jasoncooper;$9tFromM7S;1;Chief Secretary
ccf595eb-7f8f-4512-826a-b666b1234132;Seth Dillon;kathryngeorge;i+1E!dGe%B;1;"Judge of the protest committee; empire in races with direct judging on the water"
3e750fb3-855c-412f-ae5f-5c661ff13dac;Cynthia Jackson;kingellen;S+C@oc*!@7;1;The referee is at the starting line
ce41e658-1df8-471e-af08-1edee769a01f;Michelle Pratt;powersclaudia;&A8VLRTfg_;1;Chief Secretary
3239c645-ece8-4a89-bf38-0f440bbeffeb;Jesus Gonzalez;howardangela;vH5XTtv5$+;2;Senior judge at the start
2c86d0c3-9732-4d72-a368-2defd67a75a8;Matthew Allen;brandonthompson;!FKD7E)^i6;2;The referee is at the finish line
1690f442-fcfd-4152-b8ab-fac04e8356a5;Robert Rice;ginafrench;&k0DACpqpi;1;The senior judge at the finish line
7464f0bb-4cbf-4b78-b0ed-de357e26b82b;Caitlin Burgess;gpearson;&hpyQtvw8p;2;Chief Secretary
4a92b478-9fa1-4fe4-8b43-134e343bd017;Steven Petersen;htaylor;#Mra!^lN$0;2;Senior judge at the start
6e43e5f9-6aca-4195-aafe-939a90d620f6;Sabrina Atkinson;kimberly62;a1sJYL_q$j;2;Chairman of the Technical Committee
3855290a-f56e-4e38-b0d6-f41d246885b3;Sophia Diaz;tsmith;n@4_9YqcC2;2;Chief Secretary
1f595e24-245a-48b4-ada3-66a7650b702c;Sandra Blevins;gary26;eNeA&9Tz47;2;Senior judge at the start
e80b6848-964e-4e84-9f0c-f64106db85cb;Mr. Jeffrey Beard;michelle49;GPq4piHk_h;1;The referee is at the finish line
a617d467-3d2c-4b1a-96ed-8d779445c7d0;Tony Gonzales;wsmith;Ta5IGMTm(X;1;The senior judge at the finish line
08f4a3a5-151a-44cf-9792-184af7c6cbf6;Rachel Mendoza;charlesstewart;#+6SG!az4l;2;Chairman of the Technical Committee
7769471b-1204-4fe2-b506-234c61e871c8;Diana Carey;williamsdebbie;KR2kXsyPn*;1;Senior judge at the start
2712d898-a575-4424-a3e5-1266b2b77ad2;Jessica Long;lambalex;(7L7iuyYzN;2;The referee is at the finish line
878f9348-babf-4234-a4da-8917ed62e77a;Wendy Price;emily75;!%P0Y5Yl6K;1;Chairman of the Technical Committee
4b3d4216-3a0e-444b-ba1d-17540130418b;Lindsey Kaufman;jamesnguyen;it2%M+rn_d;2;Chairman of the Technical Committee
93d3be42-2224-4ce8-af40-4de0f2871b68;Stacey Baker;schwartzangela;E#L7$AylO);2;The referee is at the starting line
367a5ab6-fd5c-4f18-b58e-3d937672badb;Lisa Edwards;brad97;7Fv48KDkJ);1;The senior judge at the finish line
d7da7fa0-a1bc-439d-940e-f665f8dc9136;Haley Adams;hallalexandria;i2TGcagW)j;2;Senior judge at the start
05457cc2-7913-4c0b-a510-67f596aed9e9;Noah Lopez;zachary76;_yg93GL%n0;2;Deputy Chief Judge for the MTO
36e5bfe1-8ee3-4ef4-8e2b-bb5995c5c6bb;Dana Alvarez;paulaross;(Zgp6CUr*v;2;The referee is at the starting line
3f1a7ddb-0bbc-46f0-ae60-bc5aad42f20f;Christina Hall;hedwards;*%XNqIg*^9;2;Deputy Chief Judge for the MTO
0f5fb2a1-f28e-417b-811d-af2db8464bcf;Pamela Coleman;nporter;1&@4zYY_nh;1;Senior judge at the start
a9b2e45e-8a1d-4ba4-8b59-1e9059b775fd;Jeanette Harris;kgomez;*PCfaMdA3R;1;The referee is at the finish line
16682e3b-4d04-4cee-b974-87afdb57992f;Dawn Harris;aknapp;S83UCNSJ@d;2;Chief Secretary
77f06b2b-9c95-450d-9db2-445246231b20;Rodney Douglas;xavier64;$)4DVesZg%;1;The senior judge at the finish line
19d1fa79-5771-495e-b903-a2e75025ea61;Brandon Wilson;justin44;R)$1wuWu@o;2;Chief Secretary
69435495-2dbd-4c24-8aa3-c74715b3ea97;Mark Reyes;crosserika;&7ZoDb8p2q;1;The referee is at the starting line
49210e1d-32e8-41ea-adc5-5847ede5fdb9;Terry Long;zgraham;k+3wTlyVr(;1;The referee is at the finish line
445c7b4f-6793-4058-8829-6b06db54744a;Cindy Banks;sarahmiller;$u*1w!Tz1r;2;The senior judge at the finish line
1e9cdb78-0023-4c2f-a4d2-04163ad8269c;Kevin Guzman;scott49;(9kZpFwA*F;1;The senior judge at the finish line
9e8c6937-9c33-4be6-b30b-ae9d366798cb;Gavin King;mdougherty;+FPQlYpN10;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
7adb4516-4cb3-480b-9906-e69c9188c2ec;Brian Duarte;jeanettecruz;B__d8S^n4u;2;Chief Secretary
b561076c-d9f8-4256-836d-8b14193efa2c;Jenna Allen;gina64;$6bhTk!hWl;1;The referee is at the starting line
c8e65035-526f-4180-aed9-7285200209a2;Carmen Cortez;yvonnewhite;7#(50%Oo$L;1;The referee is at the starting line
0df43ae5-cac5-4afc-af4d-8792a14994d4;Michael Stewart;gregory91;(BWi!IOZc1;1;Deputy Chief Distance Judge
47dcb310-4ee8-4b47-84bc-c029e418145a;Christopher Adkins;johnobrien;4*0+7Zu4K0;1;The referee is at the finish line
47de0e4c-36f1-4cc5-8df7-ec615bfe22a2;Dean Johnson;james38;+sMqhi%Xw2;1;Deputy Chief Judge for the MTO
43e5d46a-fc60-4959-ad32-e4ab152c4557;Joy Gordon;chasekimberly;$7JdAw_ht^;1;"Judge of the protest committee; empire in races with direct judging on the water"
09110af2-9c91-4626-adce-cd8c51024716;Jacob Castillo;mariajones;7sEBiZ^g%u;2;Chief Secretary
4d1bd1e6-530b-46f8-b7fe-e965542753a1;Monica Simpson;lisasolomon;PJqIE8ci*3;1;Senior judge at the start
61774911-3aea-412e-ad4b-b816a88ac6e4;Linda Young;annettejones;w+)2L4a%X3;1;Senior judge at the start
c3af0532-3c6d-470c-86f6-8e63155e5c1a;Richard Fields;cbaker;z_e3Nh(cPh;2;Chief Secretary
5bb6869a-bbd7-478b-b862-c801469c4c2c;Kristin Snow;lindahebert;*_2WgKgIhi;1;The senior judge at the finish line
70f0c439-f567-468b-956b-84b70934f88c;Jonathan Ortega;heather67;lk^1EZqi$F;1;"Judge of the protest committee; empire in races with direct judging on the water"
1c2f00ca-a03e-4033-b117-3264e29ccca6;Stephanie Hill;fblackwell;^n^#!2NvCW;2;Deputy Chief Judge for the MTO
90af3c05-5b58-4521-b3ef-3e2df80e37d2;Laurie Hamilton;ringram;o!4Z3EPi_V;1;Deputy Chief Distance Judge
2c30a5da-898b-44c5-9f0e-1a5697d6ddd1;Tommy Long;nguyenstephanie;LUH5fMohy%;1;"Judge of the protest committee; empire in races with direct judging on the water"
fce7eaee-ccaa-4c09-82a5-94e58d7fcf0b;Kristopher Flores;melissasmith;2g71YCK5)#;2;The referee is at the finish line
10c9c1bc-d17a-43ab-91a1-b6cd7ad05ad4;John Castro;laurabrown;M1d$*)8g^5;1;Deputy Chief Judge for the MTO
b6494e1a-c2db-469c-ae5a-a8f4354d04b2;John Fisher;devinfisher;Q*7c(JKQal;1;Chairman of the Technical Committee
124dcfd7-7d24-4d27-9d72-6621bcee8c16;John Smith;fryejoseph;mZ1_eXxuc@;1;Deputy Chief Distance Judge
9c3ba9fa-4824-4b88-8dfa-9209d44f8bbf;Joshua Jones;robertjones;1#O$XjvU!C;1;Deputy Chief Judge for the MTO
15bacb39-1553-4b2e-b248-74d650c23607;Aaron White;kevin91;!^PM4Loyu6;2;The referee is at the starting line
7af3b1b2-7242-49cf-a5c6-ea03922e55b8;Dawn Cole;julia33;4auJ1GePg(;2;Senior judge at the start
d0deb78b-c313-48fc-ba85-84850153adf4;Marvin Rose;virginia47;cF_yU7Qm&P;1;Deputy Chief Distance Judge
9a0f58bc-4f1d-4ef5-bf72-bd681c8e801a;Jeffrey Lee;steven66;lJ_8m0Fim@;2;Chairman of the Technical Committee
3c091dee-57e1-4797-be3a-0b83d583fa1c;Kathryn Thomas;zkelly;!(DmWRbw_7;1;The referee is at the finish line
5fa3ebb2-9a73-4671-8439-804f7cdbbdd7;Curtis Holden;bryan03;_y8BUMXiG$;2;Chairman of the Technical Committee
d6403c65-300e-4a21-968a-b15f932de0c2;Carrie Cooper MD;wilsonstephanie;%J6Hu$Ts42;2;Deputy Chief Judge for the MTO
30462d05-05c8-4264-a950-ada9b157c54b;Deborah Morgan;christopher68;&N8IXq#a8@;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6b08c563-6192-4e34-897f-6fb175512672;Kelly Barnes;richard99;Sw!$7Boh55;1;Deputy Chief Distance Judge
5c9bf4c1-c19d-4407-85e2-4b93eaf3a9cd;Bobby Pacheco;shelly05;_4GdKz)9yF;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
c7c96770-3b86-4f3c-9149-a61b15f5318f;Daniel Wheeler;gdurham;Q5uIn$k^*j;1;The senior judge at the finish line
2ace29ff-3fc3-401d-b8f3-c096a186e74b;John Evans;newtonjesse;!i@MjUWeX5;1;Chief Secretary
decea9e7-1c9a-4cb6-a62e-8d16055ba109;Douglas Price MD;jamesanderson;+J!hAmdz^9;1;Deputy Chief Judge for the MTO
dc2c3e0a-95ba-4699-98a5-8c3d4a63f147;Andrea Oconnell;april65;K1L^Y3Ul@2;2;Senior judge at the start
b5a87a48-b34c-4573-a643-64b25cb7ee4f;Henry Kirk;jeffrey24;+qyQrBmCk8;1;The referee is at the finish line
c6f1a069-87fb-484a-8837-230d3d7af4db;Daniel Chavez;vincenthenderson;^7d#XtBcam;2;Senior judge at the start
ddf52323-b3bc-4b3b-955b-fec5618b7c71;Steven Thompson;ismith;9nY+ODh^%q;1;Deputy Chief Distance Judge
25537d82-36a7-4a07-9989-8e53598798c7;Bradley Dennis;billyhansen;$XD37+An16;2;Deputy Chief Judge for the MTO
8150c6ca-cf4a-4c76-b9a6-84c6a3c7b3ba;Gary Lambert;george42;r2MY&a%4)4;1;Senior judge at the start
5426ef88-e73c-4ad0-b2eb-2051e76b5b18;Adriana Hoover;ulopez;X!04eVWn@I;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
aa31c98b-863c-4c1b-961b-311242154add;Lauren Torres;danielle05;@tI(!qN%2S;2;Chairman of the Technical Committee
04a0fbe2-2e50-420b-a88e-6a24d32789fa;Mark Carroll;ycunningham;(9aO9Pt@p2;1;Senior judge at the start
c2d485d0-0a13-4bbc-a8fd-d86ed2d38cae;Nina Bates;odonnellaaron;((%6vXjy(+;1;Senior judge at the start
f000509f-5fd4-47b0-a561-7c2af0e5b97b;Miss Brittany Davis;smithdaniel;(cl79K7n^@;1;The referee is at the starting line
869e2bb9-5fc2-4c72-bd69-c6f1765cd3c6;James Reynolds;joel65;my4sbOkW$8;2;Senior judge at the start
88250de2-512a-4ad6-8491-6a343f30080e;Miguel Howell;martinezjennifer;&9H%JN7Dz8;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
66e1f714-e61b-4645-ad59-581028350c8e;Ryan Ayala;bwilliams;%q+X4J1i7E;1;"Judge of the protest committee; empire in races with direct judging on the water"
95395264-9cbf-43ae-9423-963ce801467c;Dawn Clark;watersthomas;4s^Gwz%k#k;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6300240c-9200-405d-9a1b-83de764cf081;Vincent Stephens;andersonbarbara;D02Cipu+%P;1;The referee is at the starting line
0616e902-ae9d-48e6-b801-33751f4d08f7;Patricia Sellers;brandi79;lt_G8Nsxib;2;Chief Secretary
f53217e5-ba0f-43f7-a524-db9071aa13c6;Dr. Jessica Klein;flemingnathan;jI0Rkxkr*2;1;Chairman of the Technical Committee
175a94bc-9fa2-41b7-bdc5-e69f26cf22f9;Kevin Jones;timothy37;x&3Pbycr7y;2;Chairman of the Technical Committee
d9a99550-440c-4323-9843-b1ba10764604;Erin Moody;donna00;RM7VKOIs&z;1;The senior judge at the finish line
f464730e-8a7c-4a7b-b082-269c5b037692;Diane Hickman;fconner;^^7WE&+l2N;2;Chairman of the Technical Committee
35da67d1-033a-4094-ac49-5341a8e7c1a2;Leah Rivera;rachelmarks;dp39Bqs)O#;2;Deputy Chief Distance Judge
3f49d2ed-de48-4e86-b071-c95b55fa53f2;Taylor Wolfe DVM;elizabethmarshall;Y0a2tP1o#r;1;The referee is at the starting line
f1313085-d5b5-422e-8af5-7137ef757b8e;Virginia Gregory;gmiller;m@E#8Zp*V@;2;Senior judge at the start
3357db51-bb31-44ed-8acf-ef99dbd2d83a;Jonathan Wong;callahancody;F_90%L(S)o;2;Deputy Chief Distance Judge
ea3898c6-97fc-47df-9d79-3a2aa24da4ef;Rebecca Martinez;douglas33;13XeWS$o*5;1;"Judge of the protest committee; empire in races with direct judging on the water"
b68235fa-1cdf-4b95-ac49-2dda87652ba8;Erica Brock;katherineorr;s&&O5EqVQn;1;The referee is at the finish line
128c809d-c49f-44b3-9f20-3daf543657e7;Amanda Huynh;joshua30;fM#!H5Ffbq;2;Deputy Chief Judge for the MTO
88065c84-071a-443b-99be-e129e04bd1cb;William Garcia;snyderhaley;!0Y_xRvg8z;1;The referee is at the finish line
717fd3e6-56a8-4fcf-a7e3-1206daecdeba;Evan Shah;yatesray;)MKt@#a%6E;1;Deputy Chief Judge for the MTO
b1545922-7b96-4272-b4c5-b84b734f49b1;Martin Morrow;tara82;%Ny7Cztjm4;1;Deputy Chief Judge for the MTO
677b362e-d7c2-4961-8faa-1297b000a11b;Joshua Mcdowell;amy96;R%2Xt#Zw!&;2;Chairman of the Technical Committee
0a190538-bd48-4a1a-a458-c888efce2b62;Tammy Martin;stuartadam;&I51nS4bMv;2;The senior judge at the finish line
45f5f7ab-dc74-4e39-9201-ed9c5e0ed913;Melvin Calderon;padillasandra;(74AHBCzmE;2;Deputy Chief Judge for the MTO
8927b596-6b56-4ba4-a515-7a92db52fd6e;Darren Gardner;bfox;#_B1ZdlclF;1;The senior judge at the finish line
30b49a08-083b-45d0-ba7e-702b9348f40d;David Shannon;mary52;9)@3Y*HefI;1;Chief Secretary
4cdd7420-a309-4128-b5dc-d326ce19a9de;Robert Burton;kimberlyguerra;E1KHKSJn(i;2;Chief Secretary
6c5b92b9-cd3e-4ed4-8f0f-cd1a341a2f4d;Lisa Nunez;micheal20;0*5kG8VvDF;2;The referee is at the finish line
4f2f1f07-e8a2-4a8c-a236-9a5c35ea0ab0;Tommy Crosby;ysingleton;&(7BFGgrxC;1;Deputy Chief Distance Judge
56cbaede-a546-40cb-a1bd-27282589cace;James Alvarez;dunnjonathan;*v6CXqAVe0;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
38081441-8009-4e4a-9a89-22061fa8d860;Christopher King;bradyrichard;xZ4Hb28l(t;1;"Judge of the protest committee; empire in races with direct judging on the water"
a0b63c37-9cda-437d-9d8d-c0e3f963c6a5;Paula Davis;psantiago;1!M70Rbr$0;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
cc1a6ee2-5ec0-460c-9102-0102fb86e8c1;Kim Crawford;tina09;0e8ynJRx+f;2;Deputy Chief Judge for the MTO
528f2abb-73df-41c8-a3ea-4fe14c6de16d;Susan Adams;tlopez;WX6VImaxr&;1;"Judge of the protest committee; empire in races with direct judging on the water"
ec5c3e49-ca3d-42ef-afad-5b0f01290f93;Brooke Johnson;danielemily;Q+1bU4AzDs;2;The senior judge at the finish line
073f299c-ee74-4ec9-84e2-a8fe7b750940;Laura Hurst;iroberson;F@0PnLPr5A;2;Chairman of the Technical Committee
1542ad74-63ba-47cc-ae72-12ba12cc08b0;Zachary Warner;mgoodman;&2di6KivV2;1;Deputy Chief Judge for the MTO
ef90dc94-4ec0-461c-994a-b5990c73e6ef;Clarence Patton;dawnewing;A1hQPNyc));2;Chief Secretary
4be24912-1350-4a9e-b9b3-31d57c3f13e5;Jeffery Schmidt;srangel;!8WE6%$qce;1;Chief Secretary
0894649e-32fc-40a7-847f-754971285128;Candice Webb;cassandramorgan;6k*k_Dct*7;2;The referee is at the finish line
7c7edbd8-ca88-4a07-8c4b-014586f6098f;Maxwell Jimenez;christopher32;vag^M4QfSF;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
b9cab08a-50a6-4d32-b2fd-d52affc9552f;Mr. Jonathan Cunningham;greenadam;&U0JSu(K!9;2;Chief Secretary
4578c01b-766e-46f6-983c-9da906d6957b;David Smith;peter66;*rJymb(my3;2;The referee is at the finish line
d8abca43-89cb-4c3b-b881-6178ce9c5b77;Margaret Travis;michaelgraham;4AKbqXKp%Q;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6ee20603-b7a2-46b8-9429-5ab4a4e621ee;Shane Mcdonald;mharvey;(BRQS7m%F1;2;Deputy Chief Judge for the MTO
82876fe0-7a94-4242-85c8-2c55629298ee;Brian Herring;middletonmichael;%5#h!Wqg!f;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
e08a3c43-fe9b-4ad1-b449-a9f6681f8576;Patricia Payne;gonzalezalexander;CI6yOTHy(C;2;Deputy Chief Distance Judge
9414bdde-0877-4e23-95b9-af9b6057e71d;Mallory Coleman;denise82;y#3+5wZ2hp;1;Senior judge at the start
c5431bb2-1039-4cc5-9e7f-d0ff453550a9;Meredith Macias;wyattlaura;$K+5VbYql0;2;The referee is at the finish line
2eeef21f-779e-4c8e-94f8-eb251174518a;Daniel Taylor;amanda09;iG5C1DIx)t;2;The senior judge at the finish line
d473a00e-6c81-4fce-aca3-28335c03490b;Charles Roberts;yestes;*+^XFN)k%1;1;Senior judge at the start
1440b34f-9128-4efa-bdcb-7eda699aaa8c;Robert Moore;swilliams;5JD6#PxS&&;1;Senior judge at the start
de1cf8dd-3403-4c7a-88b8-a6cd9805437e;Frank Ramirez;wsmith;#jE5%RSy^w;1;The referee is at the finish line
6322e229-7423-4b7a-bd1c-be20a8bf12f9;Kayla Jones;gailwilliams;^2IDASD2Oz;1;The senior judge at the finish line
9aa0d8eb-8ff0-45df-92e5-2aa1214b5f81;Carlos Pratt;mitchellheather;5QrW!wkQ*X;2;Deputy Chief Distance Judge
95c48e04-4466-48ce-b3ae-dc0f3cc96ba2;Derek Smith;timothysilva;7*&7Ocz7hm;1;The referee is at the starting line
6e8b9709-0fa8-4081-8849-b01ef5d2d74b;Matthew Sparks;zcole;E!)HWho0FN;1;The referee is at the finish line
5173df42-38d7-4e3b-82d8-cacc6f85086d;Willie Moore;lisasmith;@zAn6iGzBd;1;Deputy Chief Distance Judge
c1f8e76d-2830-40d5-89cb-c727a031e6be;Daniel Vazquez;gilmoreheather;6bB8ot9e(6;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
aed49a8e-6cb9-47c9-9aae-79a0cdd6fe78;Chad Sanchez;patrickcrawford;i1XRNFqQ^2;2;Senior judge at the start
ce2aa509-7b04-4553-bb15-c545532bd64b;Christine Juarez;nobleheather;^2x^2AEv$4;2;Chairman of the Technical Committee
2897f126-72fa-4853-92bf-c1e0444dace8;Lisa Merritt;ashleystephens;w)a9VX6cO_;2;Deputy Chief Distance Judge
cec13812-264e-4946-999e-22f873e31d8b;Casey Martin;ryan13;0C0GCiv&#E;1;Deputy Chief Judge for the MTO
d279ca7c-e8d5-40ea-be46-d24cd7c70a31;Gail Morris;teresa90;R&X)_eDg@5;1;Chairman of the Technical Committee
fcf3a514-57b5-42d1-920e-461cffdf6f58;George George;ewalsh;&%ZsHuMkq1;2;The referee is at the finish line
c713f2d6-15b4-4d6f-818e-094e512ff6ce;Diane Moore;owensrichard;xq6&g1FG_#;2;"Judge of the protest committee; empire in races with direct judging on the water"
eb2ad912-6816-4e73-8136-8de8460184a2;Mr. Daniel Jones MD;aaronholt;Y8LyOFJw_l;1;Senior judge at the start
3ffce2a6-32bb-4614-bebe-9c5daeb8a695;Jason Barajas;terry02;z4ehRNw*#j;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
83321628-6c29-4e53-acfc-592e1699b7a3;Austin Anderson;joehughes;_^V2OurnFK;2;Deputy Chief Distance Judge
8892acfe-9853-4d47-abb1-4e601dd15ee6;Jordan Castro;frankdebra;V5R!l3Sw$e;1;Deputy Chief Judge for the MTO
86953dd8-d1c1-4451-8612-8067b2a6954c;Gina Jones;wellslindsey;A0FToTlG!g;2;"Judge of the protest committee; empire in races with direct judging on the water"
d8b7efb3-84a6-4871-94f7-58a253857f77;Megan Freeman;christophergrant;nIGPoKbI^1;1;Deputy Chief Judge for the MTO
5616406c-04ba-4b8a-9597-69b8f066e809;David Thomas;kellydavid;V47&q#FW#q;2;The referee is at the starting line
d7e02d59-40d5-4ce3-96da-5abf90320d33;Heidi Crawford;michelle98;)9h3Z9zvZ8;1;The referee is at the starting line
fe5250c9-441d-4a5f-a861-1884d9cee7ce;Chelsea Blackburn;meyerjuan;fQ3$+6Ul2V;1;The referee is at the finish line
f5e6a183-2e57-4edc-9177-ef8cff5f8e1b;Lindsay Ellis;tylerwilcox;0!_K2Ilv_E;2;Senior judge at the start
3a3f5b5a-b318-4caf-a59d-8160a2873873;Jeffrey Rivas;ericyoung;B6BtvxnD)%;2;The referee is at the starting line
af122362-2b6d-4357-b9cf-0a5d6c0cfdae;Jesse Kelly;vbenitez;Cul(4LWryU;1;Deputy Chief Judge for the MTO
ba196502-5907-4912-9980-9830689d6864;Dawn Bullock;fwalker;Ek41O1Fy4(;1;"Judge of the protest committee; empire in races with direct judging on the water"
98d99b2e-3242-4775-b0fe-34e5b1fd829d;Anne Gray;garnerstacy;Du85CHcQo&;2;The referee is at the finish line
eea88afe-e8e7-40de-83ab-76d061ad62d1;Melissa Strickland;matthew67;8p1fQtHd$e;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
cf431cac-71d6-4dc4-91bb-7f092fadeeac;Justin Johnson;mschwartz;_E+Di6bH05;1;Chief Secretary
90597671-9391-4216-b2c7-52dc7413cc8a;Mary Holloway;hmeyers;O6s#rBvI%Y;1;The referee is at the finish line
12e8ec81-ef6f-4239-9fb2-1eeebeda38dd;Laurie Gallegos;melissabrown;!F$KlVz82G;2;Deputy Chief Judge for the MTO
2fc11894-463c-4a72-a6db-1b2351664730;Christopher Gates;uarnold;y4Rz2sL@&O;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
56d857d4-97bd-4064-82da-7ef4ce820f97;Tracie Brady;maria50;^8AKInpOXy;1;The referee is at the starting line
01782cd5-f8ef-461a-9b80-ca55339b8d26;Amanda Stevenson;christinavasquez;G_5PX9F9#i;2;"Judge of the protest committee; empire in races with direct judging on the water"
1046e597-8176-4d1a-a099-e9d9ce60966e;Bryan Franklin;michael39;_sKvsT7s4Y;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
7c2b35ab-a3ce-44ea-87fc-2a2c3db04f5a;Mary Matthews;aharris;n)E2Nk7tYd;2;The referee is at the finish line
15e3aa71-d28b-4528-991a-2373ce511ad0;Richard Hunter;matthew52;F6%VDKmt@o;1;"Judge of the protest committee; empire in races with direct judging on the water"
2bfb57c6-4eb5-40d5-82b5-170af87d8bec;Samantha Hampton;marygilbert;FO@5&SHiN7;1;The referee is at the starting line
db3c62f0-41f5-4a44-bf6b-190de402b8fc;Seth Contreras;hicksdonald;#%j8U7xIFP;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
44cf3ddb-37f2-4e85-93d4-4efdeabc818a;Michelle Atkinson;richard35;j$qDE4Ni@c;1;"Judge of the protest committee; empire in races with direct judging on the water"
76e2c1b2-8813-4b22-866a-d4b99e9956dc;Diana Davis;tammyjones;!ZCrfQlT%5;1;Senior judge at the start
7c836cdd-5f70-45dd-b619-1e0d272ed740;Michael Perkins;nicholas91;4w1ToPg$&q;1;The referee is at the starting line
3628a6ab-f60b-4942-9074-57f4748c81e2;Michael Smith;amyelliott;xowS48Ex%S;1;Chief Secretary
1d9dbf8d-09d7-4d72-80f5-f18c1cd2b485;Linda Gardner;hernandezdaniel;CiSM8RAMH%;1;Deputy Chief Judge for the MTO
8cae1a29-d24e-448c-a832-bf922778100d;Dominique Barnes;lewisjennifer;)uMtg(T_h0;1;Chairman of the Technical Committee
facd5d0f-67cb-4e4f-95f3-58acfe719575;Christina Roberts;heather27;GF#8Pre7E+;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
4bb78923-cbe2-4960-9fa3-1e68f103b1b5;Carlos Adams;samuel75;2xD2fJ&v&J;2;Chief Secretary
d91d39bb-8e72-4baf-948b-1bc9d0bf56dd;Ashley Martin;anne14;r6%%PBta^b;2;Senior judge at the start
1ca01602-84b8-4323-9588-3791675e8ee1;Travis Brandt;jaredsweeney;d$1A6VSg^3;1;"Judge of the protest committee; empire in races with direct judging on the water"
5c702cde-40d5-4346-b517-0ae19f2e4e57;Amanda Miller;cobbdavid;7L1nZOe+%2;2;The senior judge at the finish line
ae2ee4de-6744-41cd-b192-ca96785f9df6;Zachary Norris;lutztommy;VT0P!vP2$b;1;Senior judge at the start
065a1a09-9f8f-4f1b-9cf8-2239f93b4827;Jennifer Hawkins;lopezdakota;W@_7dI5b@!;1;Senior judge at the start
f1dc1288-87dc-4c16-8c08-eb2311932700;Justin Ross;gnoble;6in7sMudU%;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
